,MP-ID,Cluster_ID,cluster_size,sublattice_element,dbcv_cluster,probabilities
12765,mp-616463,-1,24875,S,0.846819876,0
12766,mp-616468,-1,24875,I,0.846819876,0
12767,mp-616471,95,57,Eu,0.634396917,0.499754969
12768,mp-616476,-1,24875,Fe,0.846819876,0
12769,mp-616481,63,282,Fe,0.212178071,0.093181363
12770,mp-616507,-1,24875,Ir,0.846819876,0
12771,mp-616512,-1,24875,Co,0.846819876,0
12772,mp-616514,-1,24875,I,0.846819876,0
12773,mp-616515,-1,24875,O,0.846819876,0
12774,mp-616521,105,153,Ag,0.720180477,0.290881123
12775,mp-616544,-1,24875,Cr,0.846819876,0
12776,mp-616555,-1,24875,Mn,0.846819876,0
12777,mp-616561,-1,24875,Fe,0.846819876,0
12778,mp-616564,-1,24875,O,0.846819876,0
12779,mp-616565,-1,24875,O,0.846819876,0
12780,mp-616566,-1,24875,O,0.846819876,0
12781,mp-616580,-1,24875,O,0.846819876,0
12782,mp-616597,-1,24875,O,0.846819876,0
12783,mp-616601,-1,24875,Ru,0.846819876,0
12784,mp-616610,125,43,Cu,0.450800819,0.539165361
12785,mp-616615,-1,24875,Hf,0.846819876,0
12786,mp-616821,-1,24875,U,0.846819876,0
12787,mp-617247,-1,24875,Cu,0.846819876,0
12788,mp-617283,-1,24875,Cu,0.846819876,0
12789,mp-617291,56,59,Mn,0.666584855,0.922455286
12790,mp-617298,-1,24875,U,0.846819876,0
12791,mp-617312,-1,24875,Ni,0.846819876,0
12792,mp-617426,-1,24875,Fe,0.846819876,0
12793,mp-617442,-1,24875,Te,0.846819876,0
12794,mp-617543,-1,24875,Br,0.846819876,0
12795,mp-617632,111,29,S,0.462957528,0.927248425
12796,mp-618177,-1,24875,Cl,0.846819876,0
12797,mp-618324,-1,24875,Co,0.846819876,0
12798,mp-618375,-1,24875,O,0.846819876,0
12799,mp-618423,-1,24875,Cl,0.846819876,0
12800,mp-618807,-1,24875,O,0.846819876,0
12801,mp-618813,-1,24875,Gd,0.846819876,0
12802,mp-618964,-1,24875,S,0.846819876,0
12803,mp-618968,-1,24875,U,0.846819876,0
12804,mp-619034,-1,24875,O,0.846819876,0
12805,mp-619064,-1,24875,O,0.846819876,0
12806,mp-619067,-1,24875,U,0.846819876,0
12807,mp-619071,-1,24875,Cl,0.846819876,0
12808,mp-619128,6,15,V,0.891916891,1
12809,mp-619486,-1,24875,C,0.846819876,0
12810,mp-619501,-1,24875,U,0.846819876,0
12811,mp-619510,-1,24875,Br,0.846819876,0
12812,mp-619546,-1,24875,Br,0.846819876,0
12813,mp-619571,-1,24875,U,0.846819876,0
12814,mp-619575,-1,24875,F,0.846819876,0
12815,mp-619661,-1,24875,I,0.846819876,0
12816,mp-619747,-1,24875,Gd,0.846819876,0
12817,mp-619775,-1,24875,Y,0.846819876,0
12818,mp-619791,-1,24875,La,0.846819876,0
12819,mp-620029,-1,24875,Mo,0.846819876,0
12820,mp-620033,-1,24875,Cu,0.846819876,0
12821,mp-620054,-1,24875,Br,0.846819876,0
12822,mp-620058,19,35,N,0.31065457,1
12823,mp-620069,63,282,Mo,0.212178071,0.727322318
12824,mp-620190,-1,24875,V,0.846819876,0
12825,mp-620271,172,39,Gd,0.799275767,0.951225279
12826,mp-620325,-1,24875,Cu,0.846819876,0
12827,mp-620369,-1,24875,Ag,0.846819876,0
12828,mp-620372,-1,24875,Se,0.846819876,0
12829,mp-620471,-1,24875,Te,0.846819876,0
12830,mp-620569,-1,24875,N,0.846819876,0
12831,mp-621619,-1,24875,Gd,0.846819876,0
12832,mp-621667,-1,24875,Eu,0.846819876,0
12833,mp-621825,-1,24875,O,0.846819876,0
12834,mp-621924,-1,24875,F,0.846819876,0
12835,mp-621925,57,17,Mn,0.647960081,1
12836,mp-621926,-1,24875,O,0.846819876,0
12837,mp-621927,-1,24875,Os,0.846819876,0
12838,mp-621930,19,35,N,0.31065457,0.745093638
12839,mp-621932,-1,24875,Zr,0.846819876,0
12840,mp-621938,63,282,Cr,0.212178071,1
12841,mp-621943,-1,24875,I,0.846819876,0
12842,mp-621945,-1,24875,O,0.846819876,0
12843,mp-621964,-1,24875,Se,0.846819876,0
12844,mp-621981,-1,24875,Ag,0.846819876,0
12845,mp-621994,-1,24875,Os,0.846819876,0
12846,mp-622000,-1,24875,O,0.846819876,0
12847,mp-622018,-1,24875,O,0.846819876,0
12848,mp-622020,-1,24875,N,0.846819876,0
12849,mp-622086,-1,24875,S,0.846819876,0
12850,mp-622106,-1,24875,Pb,0.846819876,0
12851,mp-622107,140,34,Ce,0.760770022,1
12852,mp-622122,-1,24875,O,0.846819876,0
12853,mp-622183,-1,24875,Co,0.846819876,0
12854,mp-622190,-1,24875,Mn,0.846819876,0
12855,mp-622195,-1,24875,O,0.846819876,0
12856,mp-622197,-1,24875,O,0.846819876,0
12857,mp-622203,-1,24875,Ba,0.846819876,0
12858,mp-622210,-1,24875,O,0.846819876,0
12859,mp-622211,-1,24875,Eu,0.846819876,0
12860,mp-622213,-1,24875,S,0.846819876,0
12861,mp-622258,-1,24875,O,0.846819876,0
12862,mp-622262,-1,24875,Br,0.846819876,0
12863,mp-622278,-1,24875,O,0.846819876,0
12864,mp-622345,56,59,U,0.666584855,0.366909299
12865,mp-622497,-1,24875,V,0.846819876,0
12866,mp-622508,-1,24875,Gd,0.846819876,0
12867,mp-622511,-1,24875,Te,0.846819876,0
12868,mp-622521,-1,24875,O,0.846819876,0
12869,mp-622558,-1,24875,O,0.846819876,0
12870,mp-622565,156,146,Ho,0.423239754,0.669923861
12871,mp-622591,-1,24875,F,0.846819876,0
12872,mp-622602,-1,24875,O,0.846819876,0
12873,mp-622618,-1,24875,Ru,0.846819876,0
12874,mp-622619,-1,24875,Ag,0.846819876,0
12875,mp-622628,-1,24875,Cu,0.846819876,0
12876,mp-622633,-1,24875,Co,0.846819876,0
12877,mp-622930,-1,24875,O,0.846819876,0
12878,mp-622990,107,493,Fe,0.439191259,0.651179391
12879,mp-623006,-1,24875,U,0.846819876,0
12880,mp-623024,-1,24875,F,0.846819876,0
12881,mp-623035,91,48,Fe,0.498253146,0.561857211
12882,mp-623038,-1,24875,Nb,0.846819876,0
12883,mp-623043,69,95,Gd,0.480571194,0.578471522
12884,mp-623044,-1,24875,Ce,0.846819876,0
12885,mp-623058,-1,24875,S,0.846819876,0
12886,mp-623064,-1,24875,Re,0.846819876,0
12887,mp-623087,-1,24875,Re,0.846819876,0
12888,mp-623088,-1,24875,F,0.846819876,0
12889,mp-623092,-1,24875,O,0.846819876,0
12890,mp-623108,-1,24875,Eu,0.846819876,0
12891,mp-623135,-1,24875,Te,0.846819876,0
12892,mp-623452,137,48,Mn,0.758263756,0.144211106
12893,mp-623460,-1,24875,Gd,0.846819876,0
12894,mp-623463,-1,24875,Mn,0.846819876,0
12895,mp-623532,172,39,Eu,0.799275767,1
12896,mp-623751,-1,24875,Tb,0.846819876,0
12897,mp-623827,74,52,Eu,0.237824832,0.98289108
12898,mp-623854,-1,24875,O,0.846819876,0
12899,mp-623862,-1,24875,Cu,0.846819876,0
12900,mp-623924,-1,24875,Mn,0.846819876,0
12901,mp-623984,-1,24875,O,0.846819876,0
12902,mp-623988,69,95,Gd,0.480571194,0.417443463
12903,mp-624000,-1,24875,Re,0.846819876,0
12904,mp-624009,-1,24875,Fe,0.846819876,0
12905,mp-624052,-1,24875,Fe,0.846819876,0
12906,mp-624070,173,107,Gd,0.352874125,0.227051008
12907,mp-624187,-1,24875,Y,0.846819876,0
12908,mp-624190,-1,24875,S,0.846819876,0
12909,mp-624200,-1,24875,Re,0.846819876,0
12910,mp-624214,-1,24875,I,0.846819876,0
12911,mp-624218,-1,24875,N,0.846819876,0
12912,mp-624243,113,26,Fe,0.78250021,1
12913,mp-624249,-1,24875,N,0.846819876,0
12914,mp-624299,-1,24875,Cu,0.846819876,0
12915,mp-624399,165,52,I,0.737524086,0.262243838
12916,mp-624400,165,52,I,0.737524086,0.262254974
12917,mp-624406,165,52,I,0.737524086,0.253611602
12918,mp-624417,165,52,I,0.737524086,0.260768108
12919,mp-624418,165,52,I,0.737524086,0.262924723
12920,mp-624474,-1,24875,Ru,0.846819876,0
12921,mp-624486,-1,24875,O,0.846819876,0
12922,mp-624691,-1,24875,Ag,0.846819876,0
12923,mp-624762,33,75,Fe,0.410544059,0.717639861
12924,mp-624928,-1,24875,Cu,0.846819876,0
12925,mp-625087,-1,24875,O,0.846819876,0
12926,mp-625094,-1,24875,O,0.846819876,0
12927,mp-625108,-1,24875,O,0.846819876,0
12928,mp-625109,-1,24875,N,0.846819876,0
12929,mp-625111,-1,24875,O,0.846819876,0
12930,mp-625112,-1,24875,O,0.846819876,0
12931,mp-625113,-1,24875,O,0.846819876,0
12932,mp-625142,-1,24875,O,0.846819876,0
12933,mp-625145,-1,24875,Cl,0.846819876,0
12934,mp-625148,-1,24875,O,0.846819876,0
12935,mp-625151,-1,24875,Cl,0.846819876,0
12936,mp-625154,-1,24875,O,0.846819876,0
12937,mp-625159,-1,24875,O,0.846819876,0
12938,mp-625171,-1,24875,Cl,0.846819876,0
12939,mp-625172,-1,24875,O,0.846819876,0
12940,mp-625175,-1,24875,O,0.846819876,0
12941,mp-625207,-1,24875,O,0.846819876,0
12942,mp-625208,-1,24875,O,0.846819876,0
12943,mp-625231,-1,24875,O,0.846819876,0
12944,mp-625238,-1,24875,O,0.846819876,0
12945,mp-625246,-1,24875,O,0.846819876,0
12946,mp-625249,-1,24875,O,0.846819876,0
12947,mp-625258,-1,24875,O,0.846819876,0
12948,mp-625274,-1,24875,O,0.846819876,0
12949,mp-625347,-1,24875,H,0.846819876,0
12950,mp-625365,-1,24875,O,0.846819876,0
12951,mp-625374,63,282,N,0.212178071,0.120551647
12952,mp-625392,141,40,O,0.634961544,0.476185085
12953,mp-625394,-1,24875,O,0.846819876,0
12954,mp-625397,-1,24875,O,0.846819876,0
12955,mp-625407,-1,24875,O,0.846819876,0
12956,mp-625447,-1,24875,O,0.846819876,0
12957,mp-625455,-1,24875,O,0.846819876,0
12958,mp-625467,-1,24875,Eu,0.846819876,0
12959,mp-625468,141,40,O,0.634961544,0.492897908
12960,mp-625501,-1,24875,O,0.846819876,0
12961,mp-625513,-1,24875,O,0.846819876,0
12962,mp-625525,22,72,O,0.463667308,0.171416536
12963,mp-625526,-1,24875,O,0.846819876,0
12964,mp-625555,-1,24875,Br,0.846819876,0
12965,mp-625560,-1,24875,Br,0.846819876,0
12966,mp-625583,-1,24875,Br,0.846819876,0
12967,mp-625604,-1,24875,Br,0.846819876,0
12968,mp-625614,-1,24875,Br,0.846819876,0
12969,mp-625616,-1,24875,Br,0.846819876,0
12970,mp-625631,-1,24875,N,0.846819876,0
12971,mp-625632,-1,24875,Br,0.846819876,0
12972,mp-625641,-1,24875,Br,0.846819876,0
12973,mp-625653,-1,24875,Br,0.846819876,0
12974,mp-625657,-1,24875,O,0.846819876,0
12975,mp-625661,-1,24875,Br,0.846819876,0
12976,mp-625664,-1,24875,N,0.846819876,0
12977,mp-625676,-1,24875,O,0.846819876,0
12978,mp-625679,-1,24875,O,0.846819876,0
12979,mp-625686,-1,24875,O,0.846819876,0
12980,mp-625687,-1,24875,Br,0.846819876,0
12981,mp-625700,-1,24875,O,0.846819876,0
12982,mp-625714,-1,24875,O,0.846819876,0
12983,mp-625731,-1,24875,O,0.846819876,0
12984,mp-625739,-1,24875,O,0.846819876,0
12985,mp-625762,-1,24875,O,0.846819876,0
12986,mp-625774,-1,24875,O,0.846819876,0
12987,mp-625790,-1,24875,O,0.846819876,0
12988,mp-625801,-1,24875,O,0.846819876,0
12989,mp-625803,-1,24875,O,0.846819876,0
12990,mp-625807,-1,24875,O,0.846819876,0
12991,mp-625809,-1,24875,O,0.846819876,0
12992,mp-625812,-1,24875,O,0.846819876,0
12993,mp-625821,-1,24875,O,0.846819876,0
12994,mp-625824,-1,24875,O,0.846819876,0
12995,mp-625836,-1,24875,O,0.846819876,0
12996,mp-625838,-1,24875,Fe,0.846819876,0
12997,mp-625841,-1,24875,O,0.846819876,0
12998,mp-625860,-1,24875,Sr,0.846819876,0
12999,mp-625871,-1,24875,O,0.846819876,0
13000,mp-625873,-1,24875,O,0.846819876,0
13001,mp-625888,-1,24875,O,0.846819876,0
13002,mp-625890,-1,24875,O,0.846819876,0
13003,mp-625894,-1,24875,O,0.846819876,0
13004,mp-625909,-1,24875,O,0.846819876,0
13005,mp-625915,-1,24875,Ce,0.846819876,0
13006,mp-625924,-1,24875,N,0.846819876,0
13007,mp-625927,-1,24875,N,0.846819876,0
13008,mp-625948,-1,24875,O,0.846819876,0
13009,mp-625959,-1,24875,O,0.846819876,0
13010,mp-625961,-1,24875,O,0.846819876,0
13011,mp-625964,-1,24875,O,0.846819876,0
13012,mp-625994,-1,24875,O,0.846819876,0
13013,mp-626006,-1,24875,O,0.846819876,0
13014,mp-626014,-1,24875,O,0.846819876,0
13015,mp-626015,-1,24875,O,0.846819876,0
13016,mp-626037,-1,24875,O,0.846819876,0
13017,mp-626046,-1,24875,O,0.846819876,0
13018,mp-626062,-1,24875,O,0.846819876,0
13019,mp-626074,-1,24875,O,0.846819876,0
13020,mp-626083,-1,24875,O,0.846819876,0
13021,mp-626085,-1,24875,O,0.846819876,0
13022,mp-626094,-1,24875,O,0.846819876,0
13023,mp-626103,-1,24875,O,0.846819876,0
13024,mp-626104,-1,24875,O,0.846819876,0
13025,mp-626112,-1,24875,O,0.846819876,0
13026,mp-626136,-1,24875,O,0.846819876,0
13027,mp-626161,-1,24875,O,0.846819876,0
13028,mp-626165,-1,24875,O,0.846819876,0
13029,mp-626182,-1,24875,O,0.846819876,0
13030,mp-626193,141,40,O,0.634961544,0.542182508
13031,mp-626194,141,40,O,0.634961544,0.496566174
13032,mp-626197,-1,24875,O,0.846819876,0
13033,mp-626210,-1,24875,O,0.846819876,0
13034,mp-626219,-1,24875,O,0.846819876,0
13035,mp-626222,-1,24875,O,0.846819876,0
13036,mp-626225,-1,24875,O,0.846819876,0
13037,mp-626227,-1,24875,O,0.846819876,0
13038,mp-626229,-1,24875,O,0.846819876,0
13039,mp-626230,-1,24875,O,0.846819876,0
13040,mp-626241,-1,24875,O,0.846819876,0
13041,mp-626256,-1,24875,O,0.846819876,0
13042,mp-626260,-1,24875,O,0.846819876,0
13043,mp-626263,-1,24875,O,0.846819876,0
13044,mp-626264,-1,24875,O,0.846819876,0
13045,mp-626267,-1,24875,O,0.846819876,0
13046,mp-626268,-1,24875,O,0.846819876,0
13047,mp-626271,-1,24875,O,0.846819876,0
13048,mp-626275,-1,24875,O,0.846819876,0
13049,mp-626279,-1,24875,O,0.846819876,0
13050,mp-626282,-1,24875,Sr,0.846819876,0
13051,mp-626287,-1,24875,O,0.846819876,0
13052,mp-626289,-1,24875,O,0.846819876,0
13053,mp-626293,-1,24875,O,0.846819876,0
13054,mp-626295,-1,24875,O,0.846819876,0
13055,mp-626299,-1,24875,H,0.846819876,0
13056,mp-626307,-1,24875,O,0.846819876,0
13057,mp-626308,-1,24875,O,0.846819876,0
13058,mp-626315,-1,24875,Sr,0.846819876,0
13059,mp-626317,-1,24875,O,0.846819876,0
13060,mp-626337,-1,24875,O,0.846819876,0
13061,mp-626340,-1,24875,O,0.846819876,0
13062,mp-626354,-1,24875,O,0.846819876,0
13063,mp-626378,-1,24875,O,0.846819876,0
13064,mp-626392,-1,24875,N,0.846819876,0
13065,mp-626411,-1,24875,O,0.846819876,0
13066,mp-626412,-1,24875,O,0.846819876,0
13067,mp-626414,-1,24875,O,0.846819876,0
13068,mp-626431,-1,24875,O,0.846819876,0
13069,mp-626449,-1,24875,O,0.846819876,0
13070,mp-626450,-1,24875,O,0.846819876,0
13071,mp-626456,-1,24875,O,0.846819876,0
13072,mp-626464,-1,24875,O,0.846819876,0
13073,mp-626481,-1,24875,O,0.846819876,0
13074,mp-626483,-1,24875,O,0.846819876,0
13075,mp-626486,-1,24875,O,0.846819876,0
13076,mp-626500,-1,24875,O,0.846819876,0
13077,mp-626502,-1,24875,O,0.846819876,0
13078,mp-626542,-1,24875,H,0.846819876,0
13079,mp-626543,-1,24875,N,0.846819876,0
13080,mp-626547,-1,24875,O,0.846819876,0
13081,mp-626549,-1,24875,V,0.846819876,0
13082,mp-626552,-1,24875,O,0.846819876,0
13083,mp-626553,-1,24875,Ca,0.846819876,0
13084,mp-626554,-1,24875,O,0.846819876,0
13085,mp-626555,-1,24875,O,0.846819876,0
13086,mp-626556,-1,24875,O,0.846819876,0
13087,mp-626558,-1,24875,O,0.846819876,0
13088,mp-626559,-1,24875,V,0.846819876,0
13089,mp-626562,-1,24875,O,0.846819876,0
13090,mp-626563,-1,24875,O,0.846819876,0
13091,mp-626564,-1,24875,O,0.846819876,0
13092,mp-626566,-1,24875,O,0.846819876,0
13093,mp-626568,-1,24875,O,0.846819876,0
13094,mp-626569,-1,24875,O,0.846819876,0
13095,mp-626572,-1,24875,O,0.846819876,0
13096,mp-626587,-1,24875,O,0.846819876,0
13097,mp-626631,-1,24875,O,0.846819876,0
13098,mp-626703,-1,24875,Cr,0.846819876,0
13099,mp-626708,-1,24875,Co,0.846819876,0
13100,mp-626720,-1,24875,O,0.846819876,0
13101,mp-626726,-1,24875,O,0.846819876,0
13102,mp-626729,141,40,O,0.634961544,0.519296143
13103,mp-626750,-1,24875,O,0.846819876,0
13104,mp-626751,-1,24875,Mo,0.846819876,0
13105,mp-626755,-1,24875,O,0.846819876,0
13106,mp-626788,-1,24875,O,0.846819876,0
13107,mp-626799,-1,24875,O,0.846819876,0
13108,mp-626800,-1,24875,O,0.846819876,0
13109,mp-626819,-1,24875,O,0.846819876,0
13110,mp-626835,-1,24875,O,0.846819876,0
13111,mp-626851,-1,24875,O,0.846819876,0
13112,mp-626855,-1,24875,O,0.846819876,0
13113,mp-626977,-1,24875,Si,0.846819876,0
13114,mp-626981,100,295,Eu,0.554631053,1
13115,mp-627077,-1,24875,O,0.846819876,0
13116,mp-627114,-1,24875,Si,0.846819876,0
13117,mp-627123,-1,24875,Si,0.846819876,0
13118,mp-627141,-1,24875,Si,0.846819876,0
13119,mp-627151,84,26,O,0.445313043,0.982244313
13120,mp-627206,-1,24875,Si,0.846819876,0
13121,mp-627209,-1,24875,O,0.846819876,0
13122,mp-627291,-1,24875,V,0.846819876,0
13123,mp-627314,-1,24875,Si,0.846819876,0
13124,mp-627334,-1,24875,Si,0.846819876,0
13125,mp-627344,-1,24875,O,0.846819876,0
13126,mp-627349,-1,24875,Si,0.846819876,0
13127,mp-627355,109,77,Ce,0.30949115,0.922382901
13128,mp-627401,165,52,I,0.737524086,0.191718497
13129,mp-627418,-1,24875,O,0.846819876,0
13130,mp-627442,-1,24875,O,0.846819876,0
13131,mp-627557,165,52,I,0.737524086,0.279335275
13132,mp-627591,57,17,Fe,0.647960081,1
13133,mp-627640,-1,24875,O,0.846819876,0
13134,mp-627684,-1,24875,V,0.846819876,0
13135,mp-627867,-1,24875,O,0.846819876,0
13136,mp-627944,-1,24875,O,0.846819876,0
13137,mp-627993,-1,24875,V,0.846819876,0
13138,mp-628185,-1,24875,Se,0.846819876,0
13139,mp-628305,-1,24875,Se,0.846819876,0
13140,mp-628614,-1,24875,Rh,0.846819876,0
13141,mp-628617,-1,24875,O,0.846819876,0
13142,mp-628618,-1,24875,Ba,0.846819876,0
13143,mp-628633,-1,24875,Se,0.846819876,0
13144,mp-628637,-1,24875,Cu,0.846819876,0
13145,mp-628643,-1,24875,Cu,0.846819876,0
13146,mp-628664,-1,24875,Ce,0.846819876,0
13147,mp-628665,62,68,Te,0.357078252,0.304339896
13148,mp-628680,-1,24875,S,0.846819876,0
13149,mp-628715,-1,24875,Eu,0.846819876,0
13150,mp-628726,-1,24875,Cl,0.846819876,0
13151,mp-628742,-1,24875,Sb,0.846819876,0
13152,mp-628768,-1,24875,Se,0.846819876,0
13153,mp-628782,-1,24875,O,0.846819876,0
13154,mp-628784,-1,24875,K,0.846819876,0
13155,mp-628951,-1,24875,V,0.846819876,0
13156,mp-629080,63,282,Fe,0.212178071,0.096523414
13157,mp-629082,-1,24875,N,0.846819876,0
13158,mp-629088,-1,24875,Eu,0.846819876,0
13159,mp-629430,63,282,Cr,0.212178071,0.119376511
13160,mp-629443,-1,24875,Eu,0.846819876,0
13161,mp-629476,-1,24875,Se,0.846819876,0
13162,mp-629511,-1,24875,Ce,0.846819876,0
13163,mp-629560,-1,24875,Se,0.846819876,0
13164,mp-630019,-1,24875,Gd,0.846819876,0
13165,mp-630227,-1,24875,C,0.846819876,0
13166,mp-630234,-1,24875,Ti,0.846819876,0
13167,mp-630265,15,37,U,0.854371851,1
13168,mp-630328,-1,24875,S,0.846819876,0
13169,mp-630329,-1,24875,O,0.846819876,0
13170,mp-630336,-1,24875,O,0.846819876,0
13171,mp-630376,-1,24875,S,0.846819876,0
13172,mp-630511,-1,24875,Ca,0.846819876,0
13173,mp-630836,-1,24875,Ru,0.846819876,0
13174,mp-630859,63,282,Mn,0.212178071,0.096273911
13175,mp-630867,-1,24875,O,0.846819876,0
13176,mp-630880,-1,24875,O,0.846819876,0
13177,mp-630883,-1,24875,Ni,0.846819876,0
13178,mp-630949,-1,24875,O,0.846819876,0
13179,mp-631350,-1,24875,Br,0.846819876,0
13180,mp-631376,74,52,Mn,0.237824832,0.959639487
13181,mp-631378,-1,24875,As,0.846819876,0
13182,mp-631384,169,214,V,0.308432577,0.901997445
13183,mp-631410,169,214,Ni,0.308432577,0.975405409
13184,mp-631466,-1,24875,Co,0.846819876,0
13185,mp-631494,173,107,Cr,0.352874125,0.674955347
13186,mp-631502,74,52,Ni,0.237824832,0.832421286
13187,mp-631554,175,34,Ti,0.237395495,0.94182107
13188,mp-631589,-1,24875,Cl,0.846819876,0
13189,mp-631619,107,493,Ni,0.439191259,0.926135515
13190,mp-631621,-1,24875,O,0.846819876,0
13191,mp-631631,-1,24875,Mn,0.846819876,0
13192,mp-631880,169,214,Fe,0.308432577,0.941065856
13193,mp-631961,56,59,La,0.666584855,0.434722005
13194,mp-632402,98,60,U,0.782517484,0.37343716
13195,mp-632684,-1,24875,O,0.846819876,0
13196,mp-632685,-1,24875,C,0.846819876,0
13197,mp-632686,-1,24875,Mn,0.846819876,0
13198,mp-632692,81,47,Li,0.579836121,0.456834715
13199,mp-632693,-1,24875,Zr,0.846819876,0
13200,mp-632715,177,111,Ce,0.846819876,1
13201,mp-632723,-1,24875,O,0.846819876,0
13202,mp-632758,-1,24875,O,0.846819876,0
13203,mp-632759,-1,24875,Cu,0.846819876,0
13204,mp-632802,-1,24875,O,0.846819876,0
13205,mp-632812,-1,24875,F,0.846819876,0
13206,mp-632815,-1,24875,O,0.846819876,0
13207,mp-633099,-1,24875,O,0.846819876,0
13208,mp-633158,-1,24875,O,0.846819876,0
13209,mp-634062,-1,24875,I,0.846819876,0
13210,mp-634113,-1,24875,O,0.846819876,0
13211,mp-634187,-1,24875,Fe,0.846819876,0
13212,mp-634378,-1,24875,O,0.846819876,0
13213,mp-634418,-1,24875,O,0.846819876,0
13214,mp-634430,-1,24875,V,0.846819876,0
13215,mp-634431,-1,24875,O,0.846819876,0
13216,mp-634464,-1,24875,B,0.846819876,0
13217,mp-634466,-1,24875,O,0.846819876,0
13218,mp-634716,-1,24875,I,0.846819876,0
13219,mp-634802,-1,24875,Np,0.846819876,0
13220,mp-634945,107,493,Eu,0.439191259,0.651911235
13221,mp-634977,-1,24875,Cl,0.846819876,0
13222,mp-635020,-1,24875,O,0.846819876,0
13223,mp-635425,-1,24875,F,0.846819876,0
13224,mp-635426,107,493,Gd,0.439191259,0.857018081
13225,mp-635441,-1,24875,I,0.846819876,0
13226,mp-635456,-1,24875,Bi,0.846819876,0
13227,mp-635460,149,142,V,0.353649831,0.873321455
13228,mp-635469,-1,24875,Ce,0.846819876,0
13229,mp-635471,-1,24875,Ce,0.846819876,0
13230,mp-635713,-1,24875,O,0.846819876,0
13231,mp-636056,-1,24875,N,0.846819876,0
13232,mp-636105,-1,24875,Mn,0.846819876,0
13233,mp-636198,-1,24875,Ce,0.846819876,0
13234,mp-636215,63,282,Fe,0.212178071,0.104896564
13235,mp-636232,177,111,Ce,0.846819876,1
13236,mp-636253,144,131,Gd,0.642687673,1
13237,mp-636279,107,493,Eu,0.439191259,0.824228301
13238,mp-636287,97,22,Eu,0.999998754,1
13239,mp-636291,95,57,Pu,0.634396917,0.168431252
13240,mp-636316,144,131,Eu,0.642687673,1
13241,mp-636359,107,493,Fe,0.439191259,0.774507336
13242,mp-636403,36,28,Ni,0.915931655,0.979111033
13243,mp-636476,107,493,Ru,0.439191259,0.79678885
13244,mp-636519,-1,24875,Ni,0.846819876,0
13245,mp-636525,-1,24875,Ni,0.846819876,0
13246,mp-636619,107,493,Gd,0.439191259,0.838229884
13247,mp-636654,-1,24875,O,0.846819876,0
13248,mp-636675,-1,24875,I,0.846819876,0
13249,mp-636731,-1,24875,O,0.846819876,0
13250,mp-636773,-1,24875,Ce,0.846819876,0
13251,mp-636821,-1,24875,U,0.846819876,0
13252,mp-636839,19,35,N,0.31065457,1
13253,mp-636934,-1,24875,O,0.846819876,0
13254,mp-636946,-1,24875,Fe,0.846819876,0
13255,mp-636950,-1,24875,O,0.846819876,0
13256,mp-636952,-1,24875,O,0.846819876,0
13257,mp-636953,9,38,Ni,0.860609254,1
13258,mp-636960,-1,24875,Fe,0.846819876,0
13259,mp-636978,-1,24875,Cu,0.846819876,0
13260,mp-637052,-1,24875,Mn,0.846819876,0
13261,mp-637112,-1,24875,S,0.846819876,0
13262,mp-637182,-1,24875,Gd,0.846819876,0
13263,mp-637194,-1,24875,Cl,0.846819876,0
13264,mp-637206,-1,24875,Cl,0.846819876,0
13265,mp-637209,19,35,N,0.31065457,1
13266,mp-637220,100,295,Gd,0.554631053,0.209939361
13267,mp-637222,-1,24875,Co,0.846819876,0
13268,mp-637224,-1,24875,Pu,0.846819876,0
13269,mp-637235,-1,24875,K,0.846819876,0
13270,mp-637242,-1,24875,N,0.846819876,0
13271,mp-637244,-1,24875,Mn,0.846819876,0
13272,mp-637251,-1,24875,Se,0.846819876,0
